Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
575,1,8/5/13,3442,364,1,0,0,1,d,a,850,NA,NA,1,18,2011,"Feb,May,Aug,Nov"
302,3,12/4/13,13047,1405,1,1,0,0,a,a,840,9,2006,0,NA,NA,
1033,3,6/25/14,4400,442,1,0,0,0,d,c,840,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
130,3,10/2/13,7475,894,1,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
288,6,3/29/14,5546,650,1,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
121,2,10/22/13,5104,484,1,1,0,1,d,c,840,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
303,4,2/19/15,9230,1075,1,1,0,1,a,a,840,9,2006,0,NA,NA,
605,3,3/20/13,11442,1318,1,1,0,0,a,a,840,9,2006,0,NA,NA,
657,7,9/14/14,0,0,0,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
504,5,6/5/15,7360,641,1,1,0,0,d,c,840,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
465,3,1/15/14,9018,2791,1,0,0,0,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
260,5,6/13/14,9921,2887,1,0,0,0,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
353,4,4/30/15,11359,1300,1,1,0,0,a,a,840,9,2006,0,NA,NA,
1052,4,3/27/14,6538,771,1,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
32,3,8/7/13,9787,2497,1,0,0,1,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
1087,2,4/28/15,11331,1273,1,1,0,0,a,a,840,9,2006,0,NA,NA,
578,3,1/23/13,8635,2468,1,1,0,0,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
1115,2,6/9/15,9609,1134,1,0,0,0,a,a,840,9,2006,0,NA,NA,
768,1,12/15/14,12479,1016,1,1,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
1,4,3/5/15,8267,855,1,1,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
1084,4,6/4/15,11211,1186,1,1,a,0,a,a,840,9,2006,0,NA,NA,
25,7,4/19/15,11644,3022,1,0,0,0,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
121,7,7/12/15,0,0,0,0,0,0,d,c,840,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
1081,1,7/15/13,15808,1663,1,1,0,1,a,a,840,9,2006,0,NA,NA,
4,7,11/16/14,0,0,0,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
404,6,1/11/14,4299,469,1,0,0,0,a,a,840,9,2006,0,NA,NA,
419,3,2/18/15,7073,763,1,1,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
1013,5,7/3/15,14553,4300,1,1,0,1,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
696,2,9/17/13,3658,446,1,0,0,0,d,c,840,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
637,5,6/21/13,11053,3092,1,1,0,0,b,b,840,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
322,7,2/22/15,0,0,0,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
501,2,4/21/15,6001,748,1,0,0,0,a,c,840,NA,NA,1,10,2014,"Jan,Apr,Jul,Oct"
715,1,12/2/13,7688,770,1,1,0,0,a,c,830,NA,NA,1,27,2013,"Jan,Apr,Jul,Oct"
1054,1,2/23/15,3030,410,1,0,0,0,a,c,830,NA,NA,1,27,2013,"Jan,Apr,Jul,Oct"
32,4,3/19/15,5689,664,1,1,0,0,a,c,830,NA,NA,1,27,2013,"Jan,Apr,Jul,Oct"
425,6,4/5/14,2584,307,1,0,0,0,a,c,830,NA,NA,1,27,2013,"Jan,Apr,Jul,Oct"
941,7,2/8/15,0,0,0,0,0,0,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec"
1101,6,12/27/14,4842,598,1,0,0,0,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec"
839,1,5/18/15,9083,1165,1,1,0,0,c,c,820,NA,NA,0,NA,NA,
874,7,11/30/14,0,0,0,0,0,0,c,c,820,NA,NA,0,NA,NA,
1013,4,6/26/14,4626,639,1,0,0,0,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec"
151,7,3/1/15,0,0,0,0,0,0,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec"
1046,3,7/24/13,4490,616,1,0,0,1,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec"
259,1,9/1/14,9804,1178,1,1,0,1,c,c,820,NA,NA,0,NA,NA,
859,1,4/14/14,10322,602,1,1,0,1,d,c,810,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
931,3,5/28/14,6103,433,1,0,0,0,d,c,810,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
771,5,9/20/13,8934,1338,1,0,0,0,a,a,810,5,2013,0,NA,NA,
221,4,7/31/14,11802,1651,1,1,0,1,a,a,810,5,2013,0,NA,NA,
921,4,1/17/13,9169,1402,1,0,0,0,a,a,810,5,2013,0,NA,NA,
621,5,1/2/15,9933,1402,1,0,0,1,a,a,810,5,2013,0,NA,NA,
897,1,6/22/15,10496,1579,1,0,0,0,a,a,810,5,2013,0,NA,NA,
1083,4,2/27/14,4294,351,1,0,0,0,d,c,810,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
285,5,11/28/14,14776,1808,1,1,0,0,a,a,810,5,2013,0,NA,NA,
584,5,7/12/13,3570,313,1,0,0,0,d,c,810,NA,NA,1,48,2012,"Jan,Apr,Jul,Oct"
628,1,11/25/13,11363,1526,1,0,0,0,a,a,800,6,2007,0,NA,NA,
336,4,6/12/14,11474,1542,1,0,0,0,a,a,800,6,2007,0,NA,NA,
1076,4,2/26/15,10393,1485,1,0,0,0,a,a,800,6,2007,0,NA,NA,
1066,6,4/4/15,6829,588,1,0,0,0,d,a,800,NA,NA,1,14,2011,"Mar,Jun,Sept,Dec"
11,5,8/9/13,9857,1328,1,0,0,1,a,a,800,6,2007,0,NA,NA,
385,6,3/30/13,12181,1614,1,0,0,0,a,a,800,6,2007,0,NA,NA,
332,7,4/12/15,0,0,0,0,0,0,d,a,800,NA,NA,1,14,2011,"Mar,Jun,Sept,Dec"
111,3,6/10/15,4059,320,1,0,0,0,d,a,800,NA,NA,1,14,2011,"Mar,Jun,Sept,Dec"
473,5,5/29/15,6406,470,1,0,0,1,d,a,800,NA,NA,1,14,2011,"Mar,Jun,Sept,Dec"
579,5,5/15/15,6675,533,1,0,0,0,d,a,800,NA,NA,1,14,2011,"Mar,Jun,Sept,Dec"
897,2,4/15/14,19047,2077,1,1,0,1,a,a,800,6,2007,0,NA,NA,
788,3,2/13/13,6324,881,1,0,0,0,a,a,780,4,2009,0,NA,NA,
750,5,3/8/13,7010,895,1,1,0,0,a,a,780,4,2009,0,NA,NA,
401,5,8/8/14,4592,509,1,1,0,1,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov"
985,3,10/8/14,3770,476,1,1,0,0,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov"
466,4,6/25/15,3832,485,1,0,0,0,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov"
27,2,12/31/13,3305,391,1,0,0,1,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov"
1012,1,8/5/13,7124,966,1,0,0,0,a,a,780,4,2009,0,NA,NA,
358,3,1/29/14,6166,826,1,0,0,0,a,a,780,4,2009,0,NA,NA,
380,3,3/5/14,4902,609,1,1,0,0,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov"
403,6,2/14/15,5416,688,1,0,0,0,a,a,780,4,2009,0,NA,NA,
214,3,10/15/14,4621,560,1,0,0,1,d,c,780,NA,NA,0,NA,NA,
236,3,8/21/13,4310,541,1,0,0,1,d,c,780,NA,NA,0,NA,NA,
84,7,7/7/13,0,0,0,0,0,0,a,a,780,4,2009,0,NA,NA,
152,2,6/23/15,5995,877,1,0,0,0,a,a,780,4,2009,0,NA,NA,
682,3,3/25/15,6312,856,1,0,0,0,a,a,780,4,2009,0,NA,NA,
878,7,3/10/13,0,0,0,0,0,0,a,a,780,4,2009,0,NA,NA,
1111,3,4/23/14,4144,343,1,0,0,1,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct"
712,2,3/4/14,11683,1132,1,1,0,1,a,a,770,5,2013,1,40,2014,"Jan,Apr,Jul,Oct"
591,2,5/5/15,5646,395,1,1,0,0,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct"
1062,7,1/5/14,0,0,0,0,0,0,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct"
744,1,4/15/13,10161,1157,1,0,0,0,a,a,770,5,2013,1,40,2014,"Jan,Apr,Jul,Oct"
962,4,12/26/13,0,0,0,0,c,1,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct"
582,6,6/22/13,10927,1107,1,0,0,0,a,a,770,5,2013,1,40,2014,"Jan,Apr,Jul,Oct"
248,6,7/6/13,5705,424,1,0,0,0,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct"
410,1,8/19/13,8312,912,1,0,0,1,a,a,770,5,2013,1,40,2014,"Jan,Apr,Jul,Oct"
363,1,12/22/14,7921,927,1,0,0,1,a,a,760,2,2008,0,NA,NA,
314,5,7/31/15,5292,661,1,1,0,1,a,a,760,2,2008,0,NA,NA,
663,2,4/2/13,13850,1852,1,0,0,1,a,a,760,12,2005,0,NA,NA,
433,6,3/14/15,5410,638,1,0,0,0,a,c,760,9,2014,0,NA,NA,
877,7,2/3/13,0,0,0,0,0,0,a,c,760,9,2014,0,NA,NA,
114,7,6/22/14,0,0,0,0,0,0,a,a,760,2,2008,0,NA,NA,
417,3,4/17/13,9852,1436,1,0,0,0,a,a,760,12,2005,0,NA,NA,
489,4,6/19/14,0,0,0,1,a,1,a,c,760,9,2014,0,NA,NA,
317,2,9/2/14,5757,714,1,1,0,0,a,a,760,2,2008,0,NA,NA,
1020,5,11/21/14,5216,646,1,0,0,0,a,a,760,2,2008,0,NA,NA,
690,2,3/19/13,5242,673,1,1,0,0,a,a,760,2,2008,0,NA,NA,
1070,5,6/26/15,4755,587,1,0,0,0,a,a,760,2,2008,0,NA,NA,
726,2,7/2/13,7959,1014,1,1,0,0,a,c,760,9,2014,0,NA,NA,
123,6,3/16/13,4215,439,1,0,0,0,a,a,760,2,2008,0,NA,NA,
234,7,7/28/13,0,0,0,0,0,0,a,c,760,9,2014,0,NA,NA,
851,7,10/27/13,0,0,0,0,0,0,a,a,760,2,2008,0,NA,NA,
227,4,3/12/15,4226,607,1,0,0,0,a,a,760,2,2008,0,NA,NA,
823,4,3/14/13,3905,555,1,0,0,0,a,a,760,2,2008,0,NA,NA,
8,4,10/31/13,3654,550,1,0,0,0,c,c,740,NA,NA,1,14,2013,"Mar,Jun,Sept,Dec"
344,3,12/4/13,4425,602,1,1,0,0,c,c,740,NA,NA,1,14,2013,"Mar,Jun,Sept,Dec"
35,3,1/1/14,0,0,0,0,a,1,c,c,740,NA,NA,1,14,2013,"Mar,Jun,Sept,Dec"
461,5,6/13/14,3432,521,1,0,0,0,c,c,740,NA,NA,1,14,2013,"Mar,Jun,Sept,Dec"
570,5,1/30/15,4906,606,1,1,0,0,c,c,740,NA,NA,1,14,2013,"Mar,Jun,Sept,Dec"
1009,7,8/24/14,0,0,0,0,0,1,d,a,730,8,2007,0,NA,NA,
747,5,8/29/14,7851,1034,1,0,0,1,d,a,730,8,2007,0,NA,NA,
1,4,6/20/13,9450,1252,1,1,0,0,d,a,730,8,2007,0,NA,NA,
1,3,5/6/15,10687,1326,1,1,0,0,d,a,730,8,2007,0,NA,NA,
59,2,2/4/14,11801,1412,1,1,0,0,d,a,730,8,2007,0,NA,NA,
799,3,10/8/14,9520,1228,1,1,0,0,d,a,730,8,2007,0,NA,NA,
163,5,11/14/14,5593,682,1,1,0,0,a,a,720,11,2004,0,NA,NA,
138,7,6/14/15,0,0,0,0,0,0,a,c,720,10,2014,0,NA,NA,
968,6,5/10/14,4478,642,1,0,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
1026,5,7/18/14,6405,528,1,1,0,1,a,c,720,10,2014,0,NA,NA,
152,6,7/18/15,5698,704,1,0,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
783,6,7/4/15,6250,786,1,0,0,0,a,a,720,11,2009,0,NA,NA,
86,5,8/16/13,7399,914,1,1,0,1,a,a,720,11,2009,0,NA,NA,
204,2,12/17/13,10223,787,1,1,0,0,a,c,720,10,2014,0,NA,NA,
619,2,7/7/15,9879,2727,1,0,0,0,b,b,720,3,2002,0,NA,NA,
401,5,1/30/15,7895,839,1,1,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
1069,2,1/6/15,0,0,0,1,a,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
688,4,7/23/15,5340,682,1,0,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
745,6,7/12/14,7341,1949,1,0,0,0,b,b,720,3,2002,0,NA,NA,
467,5,11/29/13,4756,583,1,0,0,0,a,a,720,11,2004,0,NA,NA,
96,7,8/10/14,0,0,0,0,0,0,a,a,720,11,2004,0,NA,NA,
438,7,2/3/13,10683,2505,1,0,0,0,b,b,720,3,2002,0,NA,NA,
566,5,10/4/13,8479,2225,1,0,0,1,b,b,720,3,2002,0,NA,NA,
552,7,7/5/15,0,0,0,0,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
1077,4,5/9/13,12182,2775,1,0,a,0,b,b,720,3,2002,0,NA,NA,
979,1,4/7/14,3952,561,1,0,0,0,a,a,720,11,2004,0,NA,NA,
817,5,8/9/13,3893,526,1,0,0,1,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct"
727,7,2/17/13,10451,2456,1,0,0,0,b,b,720,3,2002,0,NA,NA,
757,6,1/4/14,4645,539,1,0,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
710,1,5/19/14,9615,857,1,1,0,0,d,c,710,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
633,6,12/13/14,17053,2058,1,0,0,0,c,c,710,9,2005,0,NA,NA,
17,5,8/1/14,6625,593,1,1,0,1,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
728,5,5/9/14,6089,599,1,1,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
917,2,1/28/14,2788,358,1,0,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
81,2,6/18/13,5798,594,1,1,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
795,7,5/10/15,0,0,0,0,0,0,d,c,710,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
33,7,6/22/14,0,0,0,0,0,0,c,c,710,9,2005,0,NA,NA,
565,1,12/2/13,9084,764,1,1,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
615,3,8/14/13,13749,1695,1,1,0,0,c,c,710,9,2005,0,NA,NA,
746,2,12/30/14,6678,618,1,0,0,1,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
466,6,4/20/13,12941,1738,1,0,0,0,c,c,710,9,2005,0,NA,NA,
881,5,4/4/14,5645,592,1,1,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
613,4,5/21/15,7968,757,1,1,0,0,d,c,710,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
910,3,1/23/13,12007,1511,1,1,0,0,c,c,710,9,2005,0,NA,NA,
483,6,11/22/14,7612,707,1,0,0,0,d,c,710,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
221,4,1/16/14,3469,403,1,0,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
746,7,1/18/15,0,0,0,0,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
353,5,12/26/14,0,0,0,0,c,1,d,c,710,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
993,7,3/29/15,0,0,0,0,0,0,c,c,710,9,2005,0,NA,NA,
188,3,1/30/13,3348,427,1,0,0,0,d,a,710,3,2012,1,1,2012,"Jan,Apr,Jul,Oct"
807,6,6/21/14,5917,762,1,0,0,0,a,a,700,3,2015,1,10,2014,"Jan,Apr,Jul,Oct"
778,7,1/6/13,0,0,0,0,0,0,c,a,700,4,2009,1,14,2011,"Jan,Apr,Jul,Oct"
195,2,6/11/13,5081,702,1,0,0,0,a,a,700,3,2015,1,10,2014,"Jan,Apr,Jul,Oct"
1097,7,8/3/14,0,0,0,0,0,0,c,a,700,4,2009,1,14,2011,"Jan,Apr,Jul,Oct"
815,4,2/13/14,3434,480,1,0,0,0,c,a,700,4,2009,1,14,2011,"Jan,Apr,Jul,Oct"
256,5,7/26/13,4508,612,1,0,0,1,a,a,700,3,2015,1,10,2014,"Jan,Apr,Jul,Oct"
119,1,12/29/14,7426,871,1,0,0,1,a,a,700,3,2015,1,10,2014,"Jan,Apr,Jul,Oct"
849,3,8/21/13,3936,609,1,0,0,1,a,a,690,6,2007,1,14,2011,"Jan,Apr,Jul,Oct"
121,7,4/20/14,0,0,0,0,0,0,a,a,690,6,2007,1,14,2011,"Jan,Apr,Jul,Oct"
154,1,12/1/14,8876,980,1,1,0,0,a,a,690,6,2007,1,14,2011,"Jan,Apr,Jul,Oct"
743,7,6/21/15,0,0,0,0,0,0,a,a,680,4,2013,0,NA,NA,
188,6,6/15/13,6244,616,1,0,0,0,a,a,680,4,2013,0,NA,NA,
625,3,2/20/13,6297,477,1,1,0,0,d,c,680,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
352,3,7/15/15,8648,636,1,1,0,0,d,c,680,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
750,6,10/5/13,4621,516,1,0,0,0,a,c,680,7,2005,0,NA,NA,
516,5,3/7/14,7096,887,1,1,0,0,a,c,680,7,2005,0,NA,NA,
1103,2,2/17/15,8259,578,1,1,0,1,d,c,680,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
618,4,7/16/15,8008,772,1,1,0,1,a,a,680,4,2013,0,NA,NA,
898,1,3/18/13,9134,1000,1,1,0,0,a,c,680,7,2005,0,NA,NA,
1073,5,5/16/14,5407,730,1,0,0,0,a,c,680,7,2005,0,NA,NA,
701,1,7/28/14,8276,797,1,1,0,1,a,a,680,4,2013,0,NA,NA,
7,6,3/30/13,8371,828,1,0,0,0,a,a,680,4,2013,0,NA,NA,
870,3,5/13/15,7823,799,1,0,0,0,a,a,680,4,2013,0,NA,NA,
647,4,3/21/13,6774,507,1,1,0,0,d,c,680,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
848,3,6/3/15,10962,791,1,1,0,1,d,c,680,NA,NA,1,22,2012,"Jan,Apr,Jul,Oct"
471,3,5/27/15,6859,741,1,0,0,0,a,a,680,4,2013,0,NA,NA,
684,7,5/19/13,0,0,0,0,0,0,a,c,680,7,2005,0,NA,NA,
111,2,7/21/15,6531,725,1,0,0,1,a,a,680,4,2013,0,NA,NA,
622,2,12/17/13,11075,1187,1,1,0,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
68,2,2/10/15,5442,452,1,0,0,0,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
418,7,1/20/13,0,0,0,0,0,0,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
867,1,9/2/13,4966,474,1,0,0,1,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
43,1,12/23/13,9861,1298,1,0,0,1,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
617,7,7/7/13,0,0,0,0,0,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
691,7,8/11/13,0,0,0,0,0,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
127,7,11/2/14,0,0,0,0,0,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
356,2,1/6/15,0,0,0,1,a,0,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
198,5,3/1/13,5001,437,1,0,0,0,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
288,4,5/14/15,0,0,0,0,a,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
659,1,9/1/14,11444,737,1,1,0,1,d,c,670,NA,NA,1,40,2011,"Jan,Apr,Jul,Oct"
960,7,12/22/13,0,0,0,0,0,0,a,c,670,NA,NA,1,14,2015,"Jan,Apr,Jul,Oct"
969,1,6/23/14,3729,497,1,0,0,0,a,a,660,1,2007,0,NA,NA,
877,5,4/24/15,7220,957,1,0,0,0,a,a,660,4,2013,1,40,2014,"Jan,Apr,Jul,Oct"
31,3,1/21/15,3095,418,1,0,0,0,a,a,660,1,2007,0,NA,NA,
1022,3,6/5/13,7904,1039,1,1,0,0,a,a,660,4,2013,1,40,2014,"Jan,Apr,Jul,Oct"
1064,3,4/15/15,8371,1112,1,1,0,0,a,a,660,4,2013,1,40,2014,"Jan,Apr,Jul,Oct"
784,3,4/24/13,8613,761,1,1,0,0,a,a,650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
433,7,3/23/14,0,0,0,0,0,0,a,a,650,10,2006,0,NA,NA,
541,3,8/7/13,6141,812,1,0,0,1,a,c,650,7,1990,0,NA,NA,
818,3,7/1/15,5902,703,1,1,0,1,a,a,650,10,2006,0,NA,NA,
682,5,1/18/13,6549,517,1,0,0,0,d,c,650,3,2013,1,40,2014,"Jan,Apr,Jul,Oct"
412,1,9/16/13,4961,507,1,0,0,0,d,c,650,3,2013,1,40,2014,"Jan,Apr,Jul,Oct"
674,7,10/20/13,0,0,0,0,0,0,a,a,650,10,2006,0,NA,NA,
876,2,7/30/13,8560,992,1,1,0,1,a,c,650,7,1990,0,NA,NA,
874,4,7/10/14,5213,541,1,0,0,1,a,a,650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
433,5,4/25/14,3071,517,1,0,0,1,a,a,650,10,2006,0,NA,NA,
548,4,4/25/13,4520,646,1,1,0,0,a,a,650,10,2006,0,NA,NA,
429,5,3/29/13,0,0,0,1,b,1,a,a,650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct"
371,2,4/1/14,6954,889,1,1,0,0,a,c,640,NA,NA,1,9,2011,"Mar,Jun,Sept,Dec"
946,2,4/8/14,4687,668,1,0,0,0,a,c,640,9,2013,0,NA,NA,
613,3,4/15/15,5806,763,1,1,0,0,a,c,640,NA,NA,1,9,2011,"Mar,Jun,Sept,Dec"
59,4,4/3/14,6295,799,1,1,0,0,a,c,640,NA,NA,1,9,2011,"Mar,Jun,Sept,Dec"
502,7,6/28/15,0,0,0,0,0,0,a,c,640,9,2013,0,NA,NA,
357,1,9/1/14,7641,887,1,1,0,0,a,c,640,9,2013,0,NA,NA,
543,5,8/23/13,4076,616,1,0,0,1,a,c,640,NA,NA,1,9,2011,"Mar,Jun,Sept,Dec"
348,6,12/27/14,4868,590,1,0,0,0,a,c,640,9,2013,0,NA,NA,
633,7,7/7/13,0,0,0,0,0,0,a,c,640,9,2013,0,NA,NA,
379,7,12/1/13,0,0,0,0,0,0,a,c,640,9,2013,0,NA,NA,
650,5,5/15/15,5287,704,1,0,0,1,a,c,640,9,2013,0,NA,NA,
584,3,10/2/13,4291,718,1,0,0,0,a,a,630,4,2007,0,NA,NA,
167,2,7/14/15,5954,770,1,1,0,1,a,a,630,4,2007,0,NA,NA,
511,3,8/14/13,5549,732,1,1,0,1,a,a,630,4,2007,0,NA,NA,
413,2,4/23/13,4385,511,1,1,0,0,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov"
160,4,2/27/14,3547,395,1,0,0,0,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov"
746,4,1/8/15,3553,368,1,1,0,0,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov"
1042,7,4/14/13,0,0,0,0,0,0,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov"
595,5,10/18/13,3398,425,1,0,0,0,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov"
756,7,7/7/13,0,0,0,0,0,0,a,a,630,4,2007,0,NA,NA,
556,2,3/31/15,7025,758,1,1,0,0,a,a,630,4,2007,0,NA,NA,
640,3,11/20/13,5439,678,1,1,0,0,a,a,630,4,2007,0,NA,NA,
199,5,12/13/13,5334,791,1,0,0,0,a,a,630,4,2007,0,NA,NA,
39,7,10/20/13,0,0,0,0,0,0,a,a,620,9,2014,0,NA,NA,
244,7,5/11/14,0,0,0,0,0,0,a,a,620,9,2014,0,NA,NA,
199,7,6/28/15,0,0,0,0,0,0,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov"
893,1,6/16/14,8135,917,1,1,0,0,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov"
636,2,10/22/13,4867,616,1,1,0,0,a,c,620,NA,NA,1,1,2014,"Mar,Jun,Sept,Dec"
581,2,7/22/14,4013,616,1,0,0,0,a,c,620,NA,NA,1,1,2014,"Mar,Jun,Sept,Dec"
1065,2,5/5/15,6667,799,1,1,0,0,a,a,620,9,2014,0,NA,NA,
247,4,11/7/13,8572,1182,1,1,0,0,c,c,620,9,2009,0,NA,NA,
386,3,6/10/15,4645,602,1,0,0,0,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov"
338,7,7/28/13,0,0,0,0,0,0,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov"
244,3,1/29/14,2983,430,1,0,0,0,a,c,620,NA,NA,1,1,2014,"Mar,Jun,Sept,Dec"
163,6,3/30/13,2742,420,1,0,0,0,a,c,620,NA,NA,1,1,2014,"Mar,Jun,Sept,Dec"
168,6,5/18/13,10853,1554,1,0,0,0,c,c,620,9,2009,0,NA,NA,
406,6,8/2/14,10071,1337,1,0,0,0,c,c,620,9,2009,0,NA,NA,
15,2,12/24/13,6786,868,1,0,0,1,c,c,620,9,2009,0,NA,NA,
219,5,3/27/15,4755,475,1,0,0,0,d,c,610,NA,NA,0,NA,NA,
530,2,1/7/14,7588,682,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec"
24,5,10/25/13,5027,492,1,1,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec"
981,3,7/9/14,3765,354,1,0,0,1,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec"
386,7,5/12/13,0,0,0,0,0,0,d,c,610,NA,NA,0,NA,NA,
1086,5,9/27/13,5817,577,1,1,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec"
439,5,5/24/13,3702,404,1,0,0,0,d,c,610,NA,NA,0,NA,NA,
714,7,3/29/15,0,0,0,0,0,0,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec"
